LNR,RESPONSE
18838,0.013989874
18859,0.009565659
18871,0.010923663
19189,0.005976257
19516,0.003916641
19524,0.080274421
19529,0.008637544
19551,0.010219542
19554,0.011107355
19238,0.019299388
19239,0.024461556
19243,0.016002146
19560,0.00602671
19573,0.009041295
19299,0.009055734
19300,0.004555567
19603,0.009987571
19616,0.027431782
16776,0.004630523
16792,0.005824445
16793,0.014330785
17091,0.004985466
16803,0.001729017
17121,0.017028703
16853,0.011285537
16855,0.01680856
16560,0.003054468
16573,0.011546592
16577,0.015382938
16580,0.00814119
16603,0.012403109
16615,0.009172571
16920,0.004468537
16618,0.008643876
16639,0.00464495
16974,0.010051593
17621,0.016445001
17631,0.009413421
17314,0.022190856
17317,0.005200119
17649,0.010532152
17319,0.0214447
17329,0.033452712
17331,0.015327435
17349,0.01271055
17355,0.010726141
17356,0.02231468
17716,0.007074047
17399,0.009091227
17725,0.009482436
17425,0.019059275
17431,0.007332676
17749,0.014266881
17758,0.009571068
17773,0.013228356
17470,0.015715849
17472,0.012022873
17173,0.012330566
17483,0.011107355
17486,0.01304683
17489,0.019313234
17192,0.005822745
17206,0.003848248
17214,0.019814477
17524,0.008646889
17258,0.007252989
17276,0.003697216
17590,0.01418038
52231,0.010726141
52539,0.01234048
52868,0.01526044
53187,0.01084487
53196,0.005462556
53199,0.036896948
53507,0.011808212
53518,0.010726141
63643,0.007626351
64281,0.032552205
64600,0.013308411
64601,0.009406791
64922,0.014683585
64933,0.012221345
65234,0.009933065
65238,0.0166302
65879,0.017492896
61415,0.011881183
61431,0.004676345
61734,0.011112985
62061,0.011021683
62696,0.004162704
63352,0.008820713
63353,0.01121913
63673,0.017097646
64306,0.016844224
64948,0.010726141
64949,0.009973732
64953,0.006199369
65264,0.01547273
65272,0.010923663
65904,0.010696956
65912,0.013805495
65913,0.036817893
61442,0.009820102
61452,0.003501721
61764,0.00208161
62086,0.016655349
62091,0.004090183
62399,0.014854087
62401,0.010923663
62408,0.011728348
62719,0.002601719
63041,0.016520935
63683,0.013020655
63691,0.013848523
64004,0.022708974
64314,0.007753702
64325,0.0124001
64331,0.034743075
64639,0.010726141
64645,0.004635424
64648,0.033137339
65596,0.007270078
65922,0.009596607
61783,0.015690769
61792,0.010780347
56965,0.035636503
57277,0.010007632
57282,0.005615148
48316,0.012123272
48626,0.010906548
49287,0.012099446
49601,0.00695894
49617,0.018760598
49921,0.00295921
49924,0.010654271
50256,0.01151428
50584,0.005714238
45709,0.010923663
46369,0.006549079
46373,0.011107355
46375,0.010726141
46700,0.002131844
47026,0.021379864
47028,0.017512572
47672,0.010923663
47685,0.004581257
56275,0.005047302
56606,0.010268909
56929,0.009294846
57236,0.024568146
57554,0.007295748
58194,0.01678113
58198,0.019089862
58208,0.010659448
58517,0.008893028
58520,0.017131445
58845,0.005093287
59163,0.00779839
59472,0.019650117
59486,0.006009615
59805,0.00517642
60117,0.009134467
60436,0.011965815
60755,0.022202456
55974,0.006017223
55977,0.021362182
55983,0.026528761
56301,0.017885752
56624,0.041565511
56627,0.021119349
57257,0.010587123
57259,0.007816372
57262,0.010532152
57896,0.018171872
57904,0.008573663
58533,0.023492871
58536,0.015625157
58538,0.015038273
58541,0.00335837
58544,0.010923663
58861,0.010923663
59501,0.01045746
59822,0.011808749
59828,0.023396134
60134,0.00767937
60452,0.017871316
60787,0.003433996
56638,0.002402103
56954,0.003890368
56961,0.024599123
56963,0.015646924
57470,0.014402979
58097,0.013432401
58106,0.01009865
58732,0.010443911
58738,0.010726141
59055,0.015596686
59064,0.007997754
59066,0.006274317
59377,0.024941337
59388,0.006630902
60337,0.002887377
60666,0.007826946
60669,0.01060193
60990,0.008830444
57474,0.010906548
58758,0.00767538
59715,0.005763523
60047,0.008291115
60679,0.016047802
60995,0.009523203
60997,0.003544392
60998,0.021262041
61009,0.005863224
56224,0.021353928
56542,0.006230048
57174,0.019076119
57181,0.004554928
57508,0.011661834
58461,0.03025922
58463,0.006347344
58468,0.009574048
58782,0.017061727
58787,0.008839027
59092,0.009171606
70508,0.013640331
70827,0.012308269
66354,0.010923663
66373,0.011114438
66693,0.014573632
67000,0.007498517
67316,0.009545175
67955,0.014542555
67961,0.026306792
20589,0.025120204
20596,0.013177502
20889,0.004778845
20606,0.009099178
20608,0.012163564
20902,0.036286444
20915,0.026606079
20639,0.02924818
20649,0.008267958
20658,0.012733412
20363,0.010532152
20371,0.010051741
20678,0.002960814
20396,0.007340879
20429,0.011107355
21403,0.021819669
21412,0.006027336
21424,0.0143414
21426,0.013868198
21429,0.017884831
21437,0.007672217
21102,0.00499711
21452,0.014506559
21129,0.012317762
21468,0.005361746
21141,0.010501152
30323,0.009624071
30337,0.009727785
30344,0.020466801
30357,0.012593031
30369,0.011107355
29768,0.003074248
30086,0.021192511
30088,0.014247165
30099,0.024561978
30102,0.024564895
30110,0.018620892
30116,0.010262247
30118,0.008694382
30153,0.005217566
29846,0.008732827
29851,0.027744719
29856,0.010944046
29889,0.007394745
29897,0.008114387
30203,0.007761436
30838,0.002527054
30842,0.005817476
30844,0.010926088
30547,0.013393504
30552,0.011635427
30557,0.008789104
30558,0.0053428
30561,0.011942388
30563,0.010923663
31007,0.003731961
31009,0.015600426
31014,0.010726141
30619,0.008293784
30630,0.013166975
30632,0.009211602
30635,0.007770312
30930,0.009740784
30935,0.00321291
30949,0.010246858
30665,0.003494768
30669,0.013840376
30677,0.014256194
30403,0.008030042
30730,0.015420278
30434,0.01249688
30750,0.007151043
30756,0.014718196
30439,0.017299692
30768,0.018095745
30466,0.015180754
30784,0.015415887
30785,0.014835201
30787,0.005924653
31484,0.024883582
31493,0.007636502
31495,0.005974363
31165,0.012784067
31170,0.010115464
31508,0.010709332
31516,0.010532152
31519,0.02249811
40079,0.010532152
40404,0.00886716
40407,0.017463451
40106,0.010532152
40428,0.02419277
40439,0.005840763
40123,0.006579707
40471,0.011107355
40479,0.006949921
40185,0.012924637
40191,0.005911888
39896,0.008506879
39913,0.013419899
40235,0.012295905
39943,0.012448329
10287,0.008375741
10292,0.008843058
10600,0.019688409
10604,0.012796381
10639,0.005104296
10648,0.010923663
10342,0.030947934
10345,0.019099092
10355,0.010417443
10665,0.006798213
11361,0.011701249
11375,0.008282568
11376,0.019211548
11049,0.009385523
11083,0.013371426
11088,0.008719246
11090,0.03817558
11098,0.009974874
11404,0.014093895
11114,0.014170096
11423,0.010923663
19984,0.004376055
19684,0.008799107
20000,0.01622631
20015,0.007378416
20018,0.007324638
19732,0.013043078
20049,0.00635657
19749,0.008088117
19761,0.010923663
19763,0.010023032
19771,0.018460658
19775,0.035952893
20078,0.019774036
20079,0.014134773
20085,0.007488011
20091,0.01117106
20094,0.010532152
20096,0.003582922
19801,0.026605131
20137,0.023582866
20770,0.010906548
20774,0.01028569
20458,0.010923663
20476,0.020960129
20813,0.006258244
20929,0.004672576
20934,0.013004197
20520,0.012876807
20539,0.020490469
20584,0.018863638
75530,0.010726141
75843,0.006712093
75849,0.011059957
75853,0.006353848
76159,0.01059331
71709,0.00408846
71711,0.007160539
72347,0.003296757
72655,0.007497531
72656,0.006832473
72665,0.013005257
73303,0.010923663
73315,0.00594776
73942,0.022108915
73952,0.012454954
74265,0.006150619
74904,0.011674827
74908,0.003802577
75230,0.034296515
75236,0.015234721
71396,0.017203991
72355,0.005909844
73009,0.010936237
73014,0.012379224
73318,0.009579456
73319,0.015882627
73320,0.011107355
73333,0.003288278
73652,0.011878611
73962,0.007543491
73972,0.012491976
74284,0.025578786
74288,0.002937108
74920,0.008992729
74927,0.004389153
84657,0.006349836
85618,0.010923663
81785,0.010923663
81790,0.011776188
82101,0.007328344
82119,0.016768433
82421,0.007313767
82424,0.006634868
82740,0.007855085
83071,0.006065145
83072,0.010726141
83383,0.010726141
84025,0.04470098
84032,0.043679407
84343,0.015690791
84355,0.019145056
84669,0.009857883
85314,0.01702978
81492,0.010726141
22764,0.006960652
22776,0.02056122
22782,0.017222989
22488,0.009125914
22493,0.01662126
22494,0.011107355
22201,0.021674908
22526,0.006804992
22536,0.008275372
22233,0.010726141
22237,0.010532152
22245,0.016788365
22562,0.010726141
22570,0.024955342
22265,0.014361941
22275,0.010711929
22582,0.008260833
22591,0.010726141
22279,0.020899569
22294,0.011521612
22296,0.008407894
22606,0.013279588
22315,0.010128276
22318,0.01443159
22619,0.011724311
22631,0.009776476
22634,0.010496223
22333,0.008721846
22335,0.005444864
22971,0.010726141
22973,0.010814864
23281,0.040911653
23325,0.028767483
23328,0.010923663
23019,0.010268001
23030,0.010630071
23448,0.007990184
23046,0.012939773
23346,0.01054796
23383,0.005633914
23106,0.011107355
23138,0.006633753
23435,0.007140905
23150,0.010737011
23166,0.023349156
22865,0.010699199
22873,0.015383679
22874,0.007389417
23195,0.024735749
22895,0.010906548
23206,0.029179292
23213,0.00417369
31761,0.022037429
31778,0.011610684
32084,0.012010983
40667,0.010726141
40671,0.018486078
40684,0.014784852
41000,0.009114803
41326,0.004853547
41337,0.003116378
41647,0.003558068
41648,0.010709332
41653,0.011153478
41964,0.010923663
41972,0.023198244
42286,0.010923663
42288,0.010726141
43252,0.008340819
44212,0.013711083
44222,0.015730773
45178,0.011338038
45182,0.012077675
45198,0.010726141
40703,0.016077737
54162,0.01231741
54480,0.010726141
54484,0.010923663
55440,0.011311917
55766,0.011686836
50943,0.004651883
50944,0.010280497
51263,0.010606869
51265,0.010726141
51582,0.010166615
51588,0.009039573
52253,0.007223759
52562,0.010848578
52569,0.013068225
53526,0.001721544
55143,0.010923663
55453,0.015815048
55463,0.009801566
55467,0.003857643
55782,0.005142071
51290,0.010726141
51611,0.01254934
52598,0.02423736
53235,0.003290467
53866,0.010906548
79560,0.010709332
79884,0.010923663
80206,0.011146992
80219,0.002482494
80524,0.011107355
80532,0.010726141
81174,0.013115697
76378,0.027647645
76392,0.005100021
76698,0.00335292
76705,0.012260641
77338,0.008119602
77350,0.014254874
77979,0.00712922
78314,0.028314184
78620,0.005320861
78951,0.020203778
79586,0.01641172
79915,0.012367587
80232,0.015343713
80238,0.0094827
81184,0.011107355
81194,0.036190327
76410,0.006368172
76727,0.016667472
76730,0.010954155
77049,0.012931609
77053,0.017515574
77359,0.00861959
77367,0.023375615
84787,0.005128317
85741,0.010709332
85749,0.006750653
85751,0.016035606
81931,0.018307662
81934,0.01244627
81937,0.016064527
81939,0.017336321
82562,0.018099349
82569,0.014711043
83217,0.007757945
83531,0.00710846
84163,0.016293319
84805,0.006247701
85127,0.019268959
85447,0.019817266
81624,0.021145651
81630,0.029069723
81952,0.002395568
82582,0.009001008
82588,0.010107948
54204,0.012856298
55471,0.009082682
55794,0.006563441
55798,0.005701534
50989,0.011327448
51305,0.006478986
51307,0.006578484
51308,0.009842553
51312,0.011911802
51636,0.009528845
51638,0.019414614
51639,0.013132418
51965,0.099244934
51966,0.004728247
52289,0.011989899
52599,0.007405617
52615,0.01023189
53884,0.005886784
53893,0.001700602
54529,0.010981427
54531,0.006345144
54539,0.022745185
54540,0.007024341
55172,0.006203808
55506,0.022313438
55811,0.029327838
55823,0.011428747
55827,0.007889299
51002,0.006060113
51003,0.008640981
65949,0.005663309
61481,0.010923663
62439,0.008267444
62444,0.013036026
62771,0.016033208
63083,0.007847659
63089,0.009332856
63733,0.008980152
64673,0.007038584
64675,0.020389805
64687,0.019564882
65009,0.002554681
65638,0.029069935
65641,0.003738143
65961,0.013320028
65964,0.015619438
61189,0.009116436
61494,0.009135606
62464,0.013442141
62779,0.007222514
62784,0.011481734
63093,0.029578283
63417,0.012686259
63427,0.017421743
63747,0.029104722
64374,0.010726141
64382,0.007280723
64700,0.015116993
73247,0.021076485
73565,0.010923663
73889,0.056539643
74209,0.013261231
74211,0.002676563
74212,0.025226344
74519,0.006952886
74846,0.010923663
74853,0.017153788
75802,0.013588505
75817,0.018047159
76118,0.009178391
76122,0.011422426
76137,0.032819052
72308,0.015627592
77901,0.010726141
77905,0.014991616
77915,0.012952964
78237,0.016909891
78539,0.006623867
79833,0.006902515
80466,0.010923663
81751,0.007422096
82063,0.00616193
82380,0.007459412
82387,0.003278991
82711,0.00500402
83035,0.003800128
83349,0.010532152
84942,0.036019252
84955,0.022938525
84956,0.010339871
85266,0.010726141
85269,0.0075364
85585,0.009260441
81764,0.00497203
82096,0.010857224
82413,0.014404731
82724,0.008856085
82739,0.009094437
83044,0.009396638
83046,0.010477686
83051,0.01124534
83054,0.025863785
83374,0.012822791
83378,0.015533258
83379,0.003293351
3460,0.010903337
3468,0.01129183
62418,0.008615962
62422,0.02651162
62427,0.013498872
63061,0.010906548
63709,0.011107355
63710,0.011889101
64020,0.014112508
64352,0.005823513
64665,0.030987603
64672,0.014047149
65306,0.01644908
65615,0.008386069
65625,0.021586506
65934,0.005672303
75431,0.004249198
75434,0.003326788
75742,0.008190278
76072,0.00597941
71281,0.008402799
71285,0.006916036
71601,0.01130566
71611,0.014126715
72253,0.006355408
72556,0.009384688
72876,0.010726141
72882,0.016300254
72884,0.003584573
73205,0.003449309
73850,0.008071818
73854,0.010726141
74802,0.016939618
75455,0.006260978
75773,0.004279645
75774,0.009897285
76081,0.010386053
76086,0.005899678
71310,0.006457937
72265,0.010763026
72576,0.011137882
72594,0.010906548
72913,0.007199184
73222,0.007541446
73232,0.003972587
73537,0.009347556
73541,0.005221512
73858,0.010532152
73859,0.022136072
73866,0.041581752
73872,0.020505463
74177,0.010923663
74186,0.012794453
74188,0.011678686
74195,0.010923663
74508,0.011155855
74827,0.016778301
74829,0.010726141
75780,0.012144277
76098,0.005643703
76105,0.01204629
71329,0.010576284
71334,0.026403553
72293,0.018987276
72923,0.025896161
76654,0.023837485
77283,0.011107355
77613,0.008159219
78239,0.006903184
78577,0.010532152
79215,0.008481037
79533,0.006728677
84106,0.02969036
84113,0.010923663
84427,0.018026045
84435,0.008269354
84436,0.01410023
84749,0.009319591
84750,0.003844055
84759,0.012868627
85064,0.010906548
85382,0.017514542
85400,0.00389513
85705,0.026299649
81571,0.018625383
81577,0.010923663
82208,0.01865019
82216,0.010923663
82218,0.010251923
83160,0.010971324
83162,0.019075636
83499,0.008307037
83816,0.006227214
84121,0.005939461
84128,0.01687524
84459,0.032677155
84763,0.013837466
85404,0.01868586
85406,0.004057294
85419,0.008935703
81910,0.006778197
81917,0.006166867
82548,0.010532152
83508,0.008748707
83828,0.009515378
83834,0.010809785
84145,0.006517642
84158,0.008837582
84470,0.011107355
84474,0.015144998
84479,0.018933254
6688,0.014522296
6693,0.007647152
6982,0.009528806
6995,0.010848638
6997,0.007971477
6998,0.014985991
7032,0.009273916
7036,0.026258638
6753,0.008109063
6758,0.026064441
54298,0.020076502
54623,0.010923663
54625,0.018320073
55258,0.010709332
55259,0.037450353
55260,0.022799332
55267,0.006938122
55583,0.010923663
51075,0.001938375
51086,0.0036173
52065,0.007662044
52375,0.010923663
52377,0.002173269
52384,0.016427878
52391,0.003379191
52710,0.010923663
52717,0.004881088
53664,0.012666272
53985,0.024052252
53994,0.01210939
54307,0.010532152
54315,0.010923663
54632,0.017402994
54639,0.010906548
54960,0.007668779
54968,0.023451814
60374,0.004971512
60384,0.002194287
60385,0.015063
60709,0.037599268
56243,0.010532152
56883,0.006719569
57193,0.004272492
57837,0.012165878
59439,0.02459359
59758,0.006687207
60720,0.013480205
61040,0.010291057
56901,0.014058081
57215,0.017229851
57230,0.01128856
57536,0.010726141
58497,0.003883238
59773,0.014513206
59781,0.011855509
60090,0.021029612
60095,0.005621627
45913,0.014436871
45918,0.006572034
45927,0.00936508
45929,0.018039577
46244,0.008448442
46583,0.010902073
46912,0.007546759
48210,0.010709332
48535,0.012182753
48536,0.008601609
48852,0.010826461
48853,0.01333004
48860,0.010923663
49185,0.003118039
49193,0.008956517
49194,0.010923663
49821,0.009969517
49830,0.020549608
50467,0.009391954
50469,0.013435537
46273,0.010923663
46590,0.015549501
47578,0.010532152
47579,0.017067628
47910,0.010726141
48546,0.01231603
48554,0.010923663
48875,0.010726141
48879,0.010923663
48880,0.012292628
48888,0.010726141
49202,0.010317108
49210,0.010244655
49538,0.01644863
49841,0.003661279
49843,0.005152375
49850,0.016687893
49851,0.0103372
49857,0.009450321
50178,0.013559452
50485,0.007128185
50494,0.001622187
45962,0.030546051
45971,0.023184571
46604,0.003005658
46606,0.026254949
47266,0.015651536
47268,0.034206163
47586,0.024200622
48245,0.01017685
48577,0.009983536
49540,0.014868007
49865,0.010532152
49871,0.010906548
50514,0.004344473
50520,0.006269782
45652,0.015290436
53970,0.019253762
57927,0.011886172
58246,0.009107832
58555,0.010726141
58556,0.010726141
58885,0.018011884
59835,0.018436158
59847,0.015037558
60168,0.016424683
60478,0.014193998
60805,0.010906548
56334,0.007835347
56340,0.013858756
56342,0.01220138
57293,0.016708793
57943,0.013204093
58253,0.017261214
58269,0.024296287
68071,0.010075751
68699,0.007518195
68703,0.019787899
68708,0.015826685
69023,0.021493115
69343,0.003515584
69975,0.008337283
69977,0.013480618
69992,0.012644281
70298,0.016860644
70629,0.012071866
70633,0.02059647
70941,0.008383067
71254,0.00868173
71263,0.003263881
66486,0.016439548
66492,0.011281734
66808,0.004986772
66809,0.013002181
67434,0.048069188
67755,0.008957254
68394,0.0129681
68396,0.010923663
68404,0.002676469
69360,0.007457723
69688,0.010923663
70647,0.02139003
70651,0.004530337
70956,0.011107355
70973,0.030892174
66186,0.011982971
66190,0.014259297
66497,0.010923663
66503,0.008891648
66512,0.007726348
67138,0.010726141
67454,0.006362284
67780,0.006615179
68097,0.007980958
68099,0.005040695
16390,0.01193012
16397,0.015163589
16073,0.017251047
16085,0.009348991
16086,0.01441284
16102,0.010726141
16105,0.015283695
16519,0.027448365
16451,0.018862597
16147,0.005784021
16474,0.010354989
16171,0.010726141
16177,0.014840852
16191,0.029097328
16205,0.005091584
15910,0.004224144
16220,0.011872716
15919,0.01165391
16241,0.007733988
16271,0.001245103
16276,0.013065813
15967,0.013030952
15972,0.006747242
15975,0.007118015
16279,0.010837416
16319,0.012409352
16032,0.007355432
16666,0.012016109
16991,0.006808548
16678,0.010341384
16693,0.007170638
17016,0.010816382
16712,0.017383792
17022,0.020933627
17029,0.003573877
25592,0.009636158
25894,0.006532404
25605,0.004090977
25611,0.005817766
25908,0.005270149
25914,0.016266883
25632,0.004595312
25927,0.005245594
25934,0.006365036
25651,0.011107355
25939,0.025652509
25365,0.010923663
25372,0.011165713
25376,0.006567554
25377,0.017216691
25388,0.011464931
25709,0.016904564
25712,0.012587223
25415,0.019035774
25416,0.009621686
25723,0.008365616
25725,0.009407021
6779,0.009245251
6472,0.018891505
6483,0.006348686
6821,0.010906548
6833,0.035986393
6547,0.007132943
6561,0.00965327
6861,0.015603182
6863,0.034971816
6866,0.034799442
6870,0.029935504
6880,0.021998941
6563,0.002287329
6569,0.010176189
6887,0.003359402
6888,0.0170541
6889,0.025492836
6894,0.018615137
6899,0.010923663
7556,0.013640799
7559,0.002515388
7563,0.024209128
7591,0.017242497
7616,0.007513866
7285,0.012890088
7711,0.0040499
7315,0.007690107
7634,0.015519209
7637,0.010726141
7651,0.015220523
7654,0.010992511
7343,0.010875755
7665,0.00821451
7677,0.005875899
7680,0.008389379
7366,0.007877171
7372,0.009083936
7692,0.024210427
7693,0.010709332
7399,0.011107355
7097,0.013342134
7404,0.010794153
7410,0.039785434
7119,0.015239226
7139,0.017419393
7441,0.009776049
7454,0.034195576
7151,0.011329524
7476,0.030835212
7477,0.006342126
7165,0.003410251
7190,0.01043526
7192,0.013804039
7501,0.010923663
7502,0.043903691
7508,0.005446605
7216,0.012846602
7219,0.010138975
7523,0.01147475
7842,0.018776071
7856,0.004997665
8177,0.017032499
7862,0.00271572
7874,0.010063403
16735,0.010963
17146,0.004064183
16746,0.002592166
16751,0.007032506
17042,0.004002883
84535,0.013689596
81671,0.015809767
81672,0.002916914
81674,0.011050315
81985,0.02422267
81991,0.013032411
82311,0.013899772
82317,0.005660909
82940,0.010439898
83911,0.017976255
83916,0.017486249
84225,0.03750761
84864,0.013145744
84868,0.011513436
84870,0.025655771
85193,0.0106175
82014,0.023918153
82016,0.013555022
82321,0.014052139
82326,0.016013686
82335,0.012786249
82654,0.012132001
82962,0.013224883
82975,0.007774233
83283,0.005164055
8754,0.010259402
8448,0.004993692
8778,0.011011191
8463,0.013184884
8470,0.003104367
9118,0.025582487
9125,0.013347091
9129,0.013658954
9443,0.016925334
9445,0.017215406
9154,0.012670549
9461,0.008540027
9462,0.014161778
9185,0.010923663
9484,0.015164505
9485,0.012462684
9240,0.010648031
9538,0.012486453
9539,0.015317824
9254,0.004521827
9259,0.005132395
9269,0.010532152
9272,0.005848777
8981,0.005383406
9304,0.018988509
9306,0.006562032
9307,0.004856498
9311,0.020267874
9020,0.005065132
9325,0.03451822
82924,0.0132382
83240,0.010923663
83246,0.004379095
83575,0.008337132
76424,0.023625344
76746,0.005798704
77063,0.02707523
77071,0.011597948
77383,0.010924201
78020,0.006590546
78025,0.021136134
78032,0.008310689
78035,0.002472443
78341,0.007911115
78661,0.00569022
78663,0.012030541
78990,0.012460115
79315,0.009309731
79316,0.008136993
79620,0.010923663
79941,0.014882453
79946,0.004703118
79956,0.011527672
80273,0.006039989
80274,0.005237127
80592,0.009496145
80902,0.011107355
80906,0.010726141
81238,0.016160295
76758,0.008208619
76774,0.013023756
77409,0.007649662
77417,0.011849002
77721,0.016005923
77723,0.004113414
77725,0.008419547
77735,0.006572986
78049,0.005926444
78360,0.010923663
78680,0.01209053
79007,0.022351576
79323,0.013270212
79329,0.004940045
79648,0.010639286
79655,0.028124496
79971,0.025562865
80296,0.004194137
80609,0.030506245
80610,0.004771169
80921,0.01619163
80936,0.007375523
81243,0.008817115
77109,0.014579423
77422,0.015950795
77425,0.041556007
77437,0.010906548
77755,0.003033062
78392,0.006976388
79021,0.012146438
79030,0.010532152
79034,0.009352281
79342,0.017340001
79343,0.012501891
79349,0.005159186
79357,0.025696049
79660,0.010923663
79991,0.005368459
81961,0.009094239
82296,0.009302253
82600,0.017191736
6375,0.00361972
6077,0.004427375
6383,0.005124764
6395,0.024953831
6086,0.016358973
6408,0.016014056
6438,0.016114679
5837,0.014819115
6146,0.010923663
6167,0.007294811
5866,0.019120737
5869,0.012165406
6185,0.002669943
5890,0.029697936
5918,0.019295562
6230,0.020644069
6261,0.007125167
6264,0.023883381
6270,0.022504725
6595,0.007326089
6597,0.011505796
6904,0.01932002
6913,0.005251362
6603,0.005195183
6617,0.008536445
6624,0.006121893
6640,0.011018425
6953,0.010258884
6954,0.010004358
6651,0.005087826
7077,0.008512464
6961,0.015511259
6975,0.013765499
15539,0.010532152
15555,0.004654806
15566,0.010923663
15869,0.012197622
15872,0.007145206
15874,0.003284304
15588,0.01292494
15591,0.012114605
15593,0.032172504
15606,0.012029582
15308,0.017330643
15324,0.010250039
15329,0.005484794
15656,0.011107355
15675,0.028599057
15372,0.010923663
15375,0.008042207
15685,0.026991834
15707,0.003837534
15711,0.00661341
15713,0.010176106
35720,0.033235395
35732,0.03001585
35744,0.010923663
35746,0.006358406
35755,0.014310604
35443,0.009672961
35454,0.012457213
35760,0.007911632
35764,0.018090141
35793,0.022651691
35487,0.010726141
35800,0.010624524
35823,0.026983409
35838,0.021597222
35522,0.020138031
35535,0.015831947
35539,0.012323086
35873,0.011572478
36532,0.009947159
36551,0.012499374
36552,0.012730071
36559,0.009230456
36231,0.038183021
36566,0.002919497
36575,0.008360015
36579,0.020789115
36262,0.013962136
36684,0.004742375
36691,0.005643696
36619,0.015289953
36300,0.01146914
36634,0.005819901
36323,0.021703356
36324,0.010923663
36650,0.007128682
36347,0.006064584
36665,0.004665727
36669,0.002425686
36094,0.010650884
36412,0.017604052
36415,0.005327886
36135,0.008131308
36136,0.010923663
36451,0.002930022
36453,0.007698013
36143,0.010746235
36146,0.033470163
36152,0.05986623
36154,0.011098216
36155,0.005350668
36479,0.005528496
36160,0.006010263
43654,0.017963029
43976,0.010973062
50447,0.019062129
1254,0.009051632
982,0.023833977
986,0.00571084
1329,0.007347297
1034,0.024809056
1377,0.018487772
9653,0.017093055
9677,0.010906548
9988,0.005341691
10012,0.01376587
9706,0.007537691
9716,0.00935448
10027,0.004237144
10361,0.010532152
10364,0.00317254
10368,0.008158049
10371,0.016630697
10698,0.009019911
10382,0.02365892
10389,0.004669654
10397,0.010923663
10715,0.00695103
10402,0.009011974
10415,0.008776822
10424,0.004344524
10440,0.025243436
10849,0.025926416
10853,0.017352505
10855,0.004821163
10749,0.019034658
10464,0.011068171
10472,0.010111278
10492,0.006304263
10499,0.022934335
10785,0.035777124
10787,0.010438911
10815,0.024928463
10537,0.007644541
10824,0.013894038
10249,0.009105356
10580,0.01608918
69538,0.005702258
69539,0.020051857
69547,0.022641662
69855,0.037774921
69858,0.014573863
69867,0.015888127
79997,0.012891927
79999,0.021698826
80627,0.007410657
80946,0.009412248
80955,0.010812723
76479,0.010923663
77121,0.007818746
77134,0.005526101
77135,0.017397608
77137,0.02428393
77446,0.010943707
78730,0.010341654
79046,0.02048973
79371,0.010532152
79378,0.004600214
79689,0.003161321
80001,0.01859028
80003,0.026875039
80326,0.004261441
80655,0.010923663
80971,0.010726141
81281,0.010923663
81283,0.009068719
81286,0.006926577
76826,0.030566329
76828,0.018113066
77151,0.003099949
77157,0.003669493
77477,0.010233505
78751,0.018265064
79063,0.015216867
79074,0.007281716
79707,0.00933223
79715,0.006467042
80021,0.010923663
80988,0.010726141
81311,0.011107355
81314,0.016159116
76535,0.006562679
76845,0.013258513
77159,0.00827311
77165,0.008893666
77171,0.004138327
77175,0.01229883
77797,0.015244915
77809,0.011711385
78125,0.004579915
78126,0.010649543
78128,0.016028948
78129,0.010153294
78767,0.010688309
79093,0.016751238
79406,0.027472878
18951,0.051550184
18624,0.013406471
18634,0.007764074
18636,0.01081546
19045,0.010023506
18642,0.006751365
18647,0.010074616
18976,0.010976337
18691,0.009399598
18694,0.008840918
18741,0.010923663
18444,0.005309209
18449,0.019022446
18760,0.026166729
18769,0.00513993
18471,0.015182626
18789,0.015950199
27644,0.010923663
27647,0.005671312
27650,0.011628521
27652,0.00710502
27346,0.004210134
27352,0.009132009
27659,0.012580716
28329,0.005248123
28023,0.010923663
28024,0.005662633
28355,0.00454233
28044,0.010532152
28045,0.014735444
28052,0.004256728
28374,0.020571853
28059,0.010906548
28067,0.004732366
28070,0.007551066
28072,0.024439551
28083,0.012894561
28092,0.005366835
28101,0.008110589
28398,0.021719374
28128,0.005207158
28156,0.010878991
28446,0.019310271
28447,0.001431273
28452,0.006346998
28161,0.012396702
28162,0.013376205
28176,0.012456862
28464,0.01391132
28178,0.035144035
28188,0.005949119
27883,0.008715962
27908,0.018346013
28221,0.002599377
27919,0.011107355
28256,0.014409392
28263,0.007013215
28276,0.013996891
27958,0.016874012
28287,0.023918101
58022,0.010726141
58334,0.010923663
58337,0.024990062
58345,0.011647489
58655,0.02478505
58663,0.027533942
58985,0.004737225
59296,0.006521178
59618,0.010532152
59945,0.029611456
60580,0.002029049
56124,0.00999583
56127,0.018225399
56439,0.015864749
56759,0.007717218
56761,0.003348043
56768,0.017353938
57399,0.0091959
57711,0.023625663
58031,0.01032631
58035,0.004083352
58368,0.009755763
58689,0.058690788
58991,0.004508649
59313,0.009506572
59327,0.017899364
59633,0.010726141
59952,0.013434906
59956,0.007787889
60273,0.004604714
60593,0.01507882
60914,0.011107355
60926,0.007276334
56146,0.008402666
56460,0.007732271
56774,0.010923663
56780,0.016243277
57425,0.012856809
57743,0.013910754
57745,0.028895663
58070,0.004152048
58375,0.008289925
59017,0.032716349
59024,0.022217782
59657,0.015333055
59976,0.005838631
59983,0.007893507
60294,0.011596575
60305,0.014361557
60933,0.010709332
56792,0.01889613
56796,0.007206144
56799,0.009263371
57432,0.007300282
